t_s,ax,ay,az,gx,gy,gz,led
5.291328,0.7087,0.2634,7.1970,0.3826,0.3235,-0.3144,0
5.294609,0.4597,0.4741,7.1443,0.3264,0.2955,-0.3214,0
5.299495,0.1006,0.5411,7.3310,0.2766,0.2633,-0.3198,0
5.302957,-0.8045,0.4357,7.4460,0.2478,0.2601,-0.3123,0
5.306046,-1.3408,0.3352,7.4412,0.1940,0.2587,-0.2731,0
5.310203,-1.9441,0.4501,7.3789,0.1276,0.2486,-0.2097,0
5.315029,-2.0016,0.1628,7.4268,0.0965,0.2478,-0.1665,0
5.318088,-1.8914,0.0431,7.3454,0.0666,0.2289,-0.1037,0
5.321125,-1.4126,0.1820,7.1587,0.0344,0.2094,-0.0629,0
5.324631,-1.0295,0.1867,6.9815,-0.0112,0.1721,0.0083,0
5.329024,-0.7087,-0.0431,7.0820,-0.0624,0.1303,0.0613,0
5.332540,-0.3160,0.1389,7.1778,-0.0914,0.1156,0.0826,0
5.335632,-0.0335,0.4166,7.4316,-0.1412,0.0917,0.0935,0
5.338946,0.1532,0.6704,7.7764,-0.1977,0.0530,0.0930,0
5.344627,0.6129,1.2306,8.3558,-0.2340,0.0258,0.0807,0
5.348442,0.8859,1.6089,8.6335,-0.2507,-0.0040,0.0746,0
5.351482,1.1636,1.9154,8.7915,-0.2643,-0.0352,0.0679,0
5.354597,1.4748,2.0111,8.9208,-0.2745,-0.0762,0.0655,0
5.357773,1.5658,1.9968,9.0836,-0.2718,-0.1132,0.0626,0
5.360900,1.6376,1.8387,9.1267,-0.2785,-0.2038,0.0706,0
5.366081,1.6855,1.4796,9.1889,-0.2832,-0.2617,0.0845,0
5.369385,2.0016,1.2258,9.2368,-0.2942,-0.3272,0.0874,0
5.372450,2.2889,1.0056,9.1937,-0.3048,-0.3952,0.0983,0
5.377181,2.6959,0.8715,9.2129,-0.3211,-0.5012,0.1069,0
5.381026,2.9688,0.6895,9.2225,-0.3315,-0.5585,0.1082,0
5.384263,3.0311,0.5315,9.3230,-0.3408,-0.6281,0.1098,0
5.387316,2.7773,0.4262,9.4667,-0.3499,-0.6912,0.1058,0
5.390530,2.5235,0.2825,9.6103,-0.3629,-0.7330,0.1106,0
5.393624,2.3128,0.2729,9.6726,-0.3754,-0.8084,0.1106,0
5.398594,2.1308,0.0862,9.7827,-0.3770,-0.8482,0.1140,0
5.401931,2.0494,0.0287,9.8402,-0.3832,-0.8719,0.1063,0
5.404992,1.8771,-0.0766,9.8881,-0.3813,-0.8980,0.1053,0
5.409411,1.5467,-0.2346,9.8928,-0.3888,-0.9212,0.1061,0
5.413652,1.5467,-0.2825,9.9407,-0.3898,-0.9371,0.1031,0
5.416927,1.5371,-0.3160,9.9120,-0.3818,-0.9310,0.1018,0
5.419994,1.4844,-0.4501,9.8785,-0.3816,-0.9329,0.0997,0
5.423207,1.6185,-0.3448,9.9695,-0.3776,-0.9308,0.0943,0
5.426670,2.1069,-0.3639,10.0796,-0.3714,-0.9270,0.0839,0
5.430822,2.3032,-0.3783,10.3094,-0.3629,-0.9214,0.0663,0
5.433961,2.3032,-0.3496,10.3765,-0.3563,-0.9188,0.0618,0
5.437031,2.4134,-0.2011,10.3765,-0.3440,-0.9076,0.0440,0
5.440843,2.5379,0.1053,10.5776,-0.3150,-0.8942,0.0242,0
5.446481,2.9066,0.5794,10.7069,-0.2928,-0.8865,0.0131,0
5.449737,3.0358,0.8284,10.7164,-0.2590,-0.8873,0.0013,0
5.452891,3.1125,1.0008,10.6159,-0.2364,-0.8855,-0.0075,0
5.456087,3.0646,1.0199,10.6303,-0.1911,-0.8849,-0.0152,0
5.459121,2.9880,1.0247,10.5776,-0.1601,-0.8871,-0.0141,0
5.463081,2.7869,0.9481,10.3382,-0.1053,-0.8745,-0.0147,0
5.467183,2.3942,0.7709,10.2089,-0.0743,-0.8639,-0.0059,0
5.470746,2.2410,0.4980,10.0269,-0.0400,-0.8439,0.0064,0
5.474507,2.1500,0.0192,9.8881,-0.0131,-0.8162,0.0264,0
5.479862,2.2075,-0.2729,9.6869,0.0000,-0.7901,0.0386,0
5.483137,2.3607,-0.4932,9.5720,-0.0003,-0.7701,0.0477,0
5.486226,2.4325,-0.5555,9.4619,0.0069,-0.7472,0.0472,0
5.489647,2.4660,-0.5890,9.3853,-0.0013,-0.7216,0.0552,0
5.492717,2.6911,-0.6560,9.2847,-0.0011,-0.7051,0.0594,0
5.496951,2.8874,-0.5459,9.2273,-0.0080,-0.6734,0.0722,0
5.500645,2.8826,-0.5602,9.2129,-0.0131,-0.6675,0.0799,0
5.503824,2.8874,-0.5028,9.2464,-0.0187,-0.6510,0.1029,0
5.507149,3.0598,-0.5076,9.3565,-0.0205,-0.6472,0.1351,0
5.511620,3.0167,-0.5459,9.1554,-0.0338,-0.6448,0.1665,0
5.515486,2.8299,-0.7853,9.0405,-0.0493,-0.6331,0.1857,0
5.518537,2.6288,-0.8954,8.9543,-0.0685,-0.6137,0.2038,0
5.521612,2.3750,-0.8523,8.7867,-0.0831,-0.5774,0.2046,0
5.524769,2.1452,-0.7135,8.5281,-0.1031,-0.5436,0.2030,0
5.528030,2.5762,-0.7374,8.3414,-0.1284,-0.4703,0.1711,0
5.532089,2.8874,-1.0151,8.3989,-0.1503,-0.4191,0.1415,0
5.535440,3.1460,-1.1540,8.3318,-0.1777,-0.3717,0.0994,0
5.538561,3.2417,-1.1492,8.3175,-0.1985,-0.3368,0.0618,0
5.542614,2.9832,-1.2785,8.3845,-0.2345,-0.2577,0.0035,0
5.546654,2.2027,-1.1444,8.5760,-0.2555,-0.2086,-0.0211,0
5.549936,1.5945,-0.9337,8.6957,-0.2686,-0.1657,-0.0293,0
5.552939,1.2737,-0.8332,8.7293,-0.2798,-0.0989,-0.0309,0
5.556141,0.6033,-0.8380,8.8921,-0.2840,-0.0570,-0.0237,0
5.559263,0.2969,-0.9529,8.9639,-0.2835,0.0112,-0.0043,0
5.563149,0.2586,-0.8045,9.1506,-0.2867,0.1087,0.0195,0
5.567807,0.3017,-0.8523,9.3853,-0.2990,0.1833,0.0416,0
5.571180,0.3879,-0.9098,9.5960,-0.2998,0.2483,0.0568,0
5.574995,0.6704,-1.0151,9.9359,-0.3072,0.3624,0.0759,0
5.580479,0.7661,-1.1396,10.1849,-0.3112,0.4122,0.0970,0
5.584029,0.9768,-1.3551,10.2759,-0.3251,0.4684,0.1082,0
5.587619,1.1636,-1.5179,10.5105,-0.3275,0.5185,0.1159,0
5.590918,1.2498,-1.7142,10.7164,-0.3392,0.5582,0.1207,0
5.594081,1.3216,-1.8627,10.9559,-0.3443,0.6185,0.1303,0
5.598450,1.3503,-1.9728,11.2097,-0.3576,0.6651,0.1287,0
5.601743,1.3791,-2.0207,11.4491,-0.3621,0.7157,0.1338,0
5.604949,1.3743,-2.1165,11.6119,-0.3717,0.7578,0.1300,0
5.609260,1.4796,-2.1404,11.9183,-0.3709,0.8218,0.1199,0
5.613495,1.7286,-2.1261,12.1386,-0.3784,0.8588,0.1140,0
5.616720,1.8340,-2.1548,12.3158,-0.3728,0.8817,0.1053,0
5.619813,2.0686,-2.1548,12.4259,-0.3712,0.9030,0.0978,0
5.623326,2.3080,-2.1404,12.5025,-0.3685,0.9292,0.0847,0
5.626501,2.3655,-2.1308,12.6222,-0.3621,0.9379,0.0791,0
5.630667,2.5953,-2.1452,12.6366,-0.3539,0.9379,0.0650,0
5.633871,2.7198,-2.1452,12.6031,-0.3499,0.9305,0.0557,0
5.637014,2.8395,-2.0399,12.6893,-0.3429,0.9260,0.0418,0
5.640654,2.9449,-1.8962,12.5648,-0.3275,0.9028,0.0362,0
5.645855,3.0406,-1.8244,12.5839,-0.3232,0.8823,0.0328,0
5.649293,3.0502,-1.7957,12.6462,-0.3096,0.8601,0.0242,0
5.652393,3.0837,-1.5897,12.6893,-0.2979,0.8340,0.0234,0
5.656120,3.1364,-1.4461,12.6510,-0.2840,0.8015,0.0221,0
5.659227,3.2561,-1.3072,12.6510,-0.2675,0.7517,0.0229,0
5.664611,3.3423,-1.1779,12.5313,-0.2422,0.7096,0.0226,0
5.668098,3.5626,-0.9673,12.3828,-0.2238,0.6683,0.0261,0
5.671969,3.5530,-0.8906,12.2870,-0.2038,0.6158,0.0133,0
5.676640,3.5721,-0.7901,11.9423,-0.1831,0.5540,-0.0059,0
5.682428,3.5530,-0.8045,11.4251,-0.1569,0.4868,-0.0171,0
5.686296,3.6488,-0.7183,11.1235,-0.1527,0.4282,-0.0266,0
5.690569,3.6440,-0.6800,10.8170,-0.1364,0.3821,-0.0362,0
5.694396,3.5578,-0.5363,10.4244,-0.1319,0.3246,-0.0560,0
5.698681,3.4477,-0.6033,10.0365,-0.1290,0.2755,-0.0610,0
5.701995,3.3902,-0.4549,9.7492,-0.1242,0.2334,-0.0706,0
5.705129,3.2561,-0.4932,9.4858,-0.1244,0.1924,-0.0767,0
5.709635,3.0646,-0.3687,8.9543,-0.1236,0.1156,-0.0871,0
5.714580,2.8778,-0.3783,8.7867,-0.1239,0.0885,-0.0861,0
5.717664,2.8347,-0.3591,8.5521,-0.1284,0.0509,-0.0885,0
5.720722,2.7629,-0.3160,8.3127,-0.1346,0.0176,-0.0882,0
5.724259,2.6240,-0.2969,8.1211,-0.1428,-0.0250,-0.0837,0
5.728015,2.6432,-0.2873,7.7955,-0.1444,-0.0735,-0.0805,0
5.732583,2.6671,-0.3017,7.6758,-0.1569,-0.1140,-0.0767,0
5.735695,2.7629,-0.3352,7.5226,-0.1612,-0.1572,-0.0687,0
5.738991,2.7725,-0.3160,7.1970,-0.1721,-0.2078,-0.0629,0
5.744593,2.9592,-0.4214,6.9863,-0.1911,-0.2715,-0.0546,0
5.748130,3.0119,-0.3879,6.8378,-0.2054,-0.3147,-0.0472,0
5.751228,3.0789,-0.4836,6.7804,-0.2108,-0.3589,-0.0410,0
5.754388,3.1747,-0.4932,6.6655,-0.2273,-0.4114,-0.0360,0
5.757554,3.3375,-0.5028,6.6607,-0.2417,-0.4567,-0.0277,0
5.760732,3.3375,-0.5267,6.5984,-0.2843,-0.6211,-0.0192,0
5.770279,3.6392,-0.5171,6.5553,-0.3027,-0.6957,-0.0189,0
5.775106,3.6105,-0.5650,6.5410,-0.3328,-0.8007,-0.0144,0
5.781045,3.7254,-0.5602,6.5266,-0.3459,-0.8559,-0.0187,0
5.784597,3.7445,-0.7135,6.5793,-0.3653,-0.9217,-0.0213,0
5.787964,3.8068,-0.7039,6.5362,-0.3749,-0.9790,-0.0157,0
5.791483,3.8451,-0.6991,6.6319,-0.3965,-1.0496,-0.0171,0
5.794829,3.8690,-0.8140,6.6367,-0.4109,-1.1210,-0.0147,0
5.798921,3.8882,-0.8571,6.6367,-0.4314,-1.1860,-0.0171,0
5.802228,3.8882,-0.9337,6.6319,-0.4351,-1.2281,-0.0152,0
5.805368,3.8834,-0.9960,6.6990,-0.4546,-1.2889,-0.0213,0
5.809476,3.8930,-1.0295,6.7181,-0.4767,-1.3776,-0.0211,0
5.813496,3.9840,-1.0630,6.7995,-0.4842,-1.4232,-0.0203,0
5.816674,3.9265,-1.1109,6.8235,-0.5039,-1.4906,-0.0181,0
5.819722,3.8499,-1.0534,6.9623,-0.5071,-1.5388,-0.0216,0
5.823261,3.7733,-1.0534,7.0390,-0.5156,-1.5732,-0.0189,0
5.826608,3.7350,-1.0582,7.1539,-0.5252,-1.6491,-0.0192,0
5.830787,3.6248,-0.9912,7.2784,-0.5337,-1.6806,-0.0112,0
5.833931,3.5530,-1.0104,7.5034,-0.5345,-1.7219,-0.0125,0
5.837028,3.4907,-0.8763,7.7093,-0.5353,-1.7587,-0.0048,0
5.840645,3.3088,-0.8667,8.0349,-0.5287,-1.7917,0.0048,0
5.846114,3.0646,-0.8475,8.2744,-0.5231,-1.8181,0.0075,0
5.849352,2.9688,-0.9146,8.3366,-0.5145,-1.8213,0.0187,0
5.852450,2.8060,-1.0822,8.5281,-0.5004,-1.8258,0.0314,0
5.855875,2.6911,-1.0199,8.6335,-0.4938,-1.8386,0.0461,0
5.858962,2.4277,-1.0534,8.8346,-0.4783,-1.8282,0.0698,0
5.863902,2.2027,-1.0822,9.1315,-0.4487,-1.8197,0.1055,0
5.867517,1.9824,-1.1396,9.2799,-0.4205,-1.7968,0.1343,0
5.870903,1.8387,-1.2546,9.4810,-0.3949,-1.7800,0.1636,0
5.874939,1.7957,-1.3647,9.8114,-0.3488,-1.7301,0.2129,0
5.879718,1.7861,-1.5323,9.9742,-0.3158,-1.6915,0.2374,0
5.882900,1.6281,-1.5706,10.1801,-0.2947,-1.6595,0.2550,0
5.886488,1.4844,-1.7621,10.4339,-0.2561,-1.5820,0.2801,0
5.889681,1.4748,-1.9297,10.6398,-0.2324,-1.5260,0.2936,0
5.892836,1.3791,-2.1021,10.8505,-0.2036,-1.4261,0.3027,0
5.896850,1.4030,-2.2553,11.0421,-0.1793,-1.3630,0.3123,0
5.899975,1.6568,-2.3846,11.0564,-0.1609,-1.2734,0.3155,0
5.903076,1.8866,-2.3798,11.0229,-0.1370,-1.1900,0.3086,0
5.906535,2.2936,-2.4804,10.9511,-0.1071,-1.0781,0.2942,0
5.910954,2.7533,-2.5522,10.7548,-0.0882,-1.0035,0.2790,0
5.914699,3.0502,-2.4900,10.5967,-0.0653,-0.9297,0.2609,0
5.917798,3.0023,-2.5762,10.4627,-0.0498,-0.8577,0.2446,0
5.921339,3.0215,-2.5570,10.4387,-0.0317,-0.7842,0.2204,0
5.924342,2.9544,-2.5379,10.3669,-0.0168,-0.7256,0.2001,0
5.928582,2.6815,-2.4373,10.3908,0.0043,-0.6235,0.1716,0
5.931941,2.4995,-2.4277,10.5345,0.0203,-0.5425,0.1495,0
5.935065,2.3703,-2.4325,10.6303,0.0317,-0.4557,0.1255,0
5.938399,2.2745,-2.2841,10.6925,0.0589,-0.3395,0.1026,0
5.943809,2.2601,-2.1165,10.6877,0.0805,-0.2129,0.0706,0
5.947694,2.3511,-2.0399,10.6063,0.0922,-0.1450,0.0490,0
5.950813,2.3846,-2.0830,10.4674,0.1042,-0.0570,0.0250,0
5.954293,2.6767,-2.0351,10.1275,0.1138,0.0088,0.0035,0
5.957411,3.2753,-2.1308,9.6822,0.1071,0.0730,-0.0269,0
5.961920,3.2657,-2.4038,9.4284,0.1047,0.1484,-0.0661,0
5.965372,3.2657,-2.2745,9.2368,0.1029,0.1927,-0.0935,0
5.968606,3.3088,-2.2218,9.0214,0.0938,0.2403,-0.1223,0
5.972674,3.2034,-2.1835,8.9112,0.0711,0.2974,-0.1564,0
5.977050,3.3375,-2.1069,8.7101,0.0597,0.3408,-0.1775,0
5.981043,3.2705,-1.8771,8.6143,0.0445,0.3752,-0.1905,0
5.984057,3.0263,-1.7909,8.6479,0.0338,0.3930,-0.2017,0
5.987498,2.8922,-1.6855,8.6670,0.0216,0.4186,-0.2094,0
5.990581,2.8970,-1.4988,8.6000,0.0155,0.4383,-0.2137,0
5.994526,2.5235,-1.1061,8.7197,0.0107,0.4775,-0.2086,0
5.999177,2.2362,-0.8715,8.9208,0.0189,0.4991,-0.2001,0
6.002396,2.2362,-0.7566,9.0980,0.0248,0.5119,-0.1985,0
6.005903,2.1548,-0.6560,9.1267,0.0349,0.5484,-0.1812,0
6.010387,1.9393,-0.5219,9.2320,0.0440,0.5577,-0.1625,0
6.014343,1.8483,-0.5267,9.4763,0.0581,0.5681,-0.1431,0
6.017393,1.8196,-0.5219,9.6103,0.0719,0.5742,-0.1223,0
6.020557,1.6185,-0.4980,9.7683,0.0853,0.5836,-0.1013,0
6.023660,1.6424,-0.3926,9.9599,0.1100,0.5931,-0.0663,0
6.026931,1.6999,-0.3256,10.2376,0.1303,0.5868,-0.0341,0
6.031119,1.9297,-0.1389,10.5058,0.1593,0.5801,0.0021,0
6.034379,2.0925,-0.0239,10.7069,0.1849,0.5780,0.0258,0
6.037505,2.1069,0.0814,10.7835,0.2228,0.5574,0.0573,0
6.041619,2.2793,0.1724,10.9798,0.2742,0.5303,0.1013,0
6.045941,2.2458,0.2825,11.1187,0.3091,0.5145,0.1263,0
6.049093,2.0734,0.3831,11.2623,0.3445,0.4962,0.1474,0
6.052123,1.9776,0.4453,11.3342,0.3776,0.4756,0.1761,0
6.055445,1.8675,0.4405,11.3820,0.4135,0.4671,0.1964,0
6.058490,1.7142,0.5602,11.4682,0.4535,0.4482,0.2169,0
6.062819,1.9489,0.6656,11.4826,0.5068,0.4367,0.2395,0
6.066496,2.2649,0.6991,11.4634,0.5340,0.4303,0.2473,0
6.069622,2.4804,0.7374,11.3533,0.5724,0.4114,0.2467,0
6.072646,2.7007,0.8236,11.3868,0.6030,0.3925,0.2411,0
6.076868,2.7294,0.9098,11.1761,0.6606,0.3688,0.2129,0
6.083636,2.7102,0.8140,10.8649,0.6819,0.3504,0.1985,0
6.086945,2.7390,0.8092,10.5728,0.7005,0.3445,0.1777,0
6.090217,2.6528,0.7230,10.2903,0.7059,0.3341,0.1689,0
6.093336,2.7438,0.7470,10.1514,0.7171,0.3142,0.1338,0
6.098379,2.9209,0.6704,9.8928,0.7181,0.3062,0.0997,0
6.101711,2.9640,0.6943,9.6822,0.7088,0.2982,0.0706,0
6.104789,3.0933,0.7087,9.5241,0.6925,0.2864,0.0306,0
6.109212,3.1987,0.6943,9.4140,0.6728,0.2793,-0.0221,0
6.113372,3.1795,0.7757,9.3182,0.6566,0.2739,-0.0685,0
6.116611,3.1077,0.8428,9.2608,0.6323,0.2667,-0.1100,0
6.119634,2.4612,0.8667,9.4427,0.6115,0.2678,-0.1340,0
6.122889,2.5522,0.9194,9.4236,0.5913,0.2638,-0.1641,0
6.126014,2.6384,0.8236,9.1842,0.5654,0.2627,-0.1945,0
6.131044,2.7629,1.0678,8.9735,0.5353,0.2518,-0.2204,0
6.134366,3.5243,0.8954,8.5138,0.5183,0.2459,-0.2411,0
6.137552,3.7541,1.0822,7.9152,0.4719,0.2555,-0.2670,0
6.141636,3.9887,1.2689,7.5800,0.4069,0.3339,-0.3360,0
6.145785,2.6193,1.0439,8.3653,0.3741,0.4088,-0.3691,0
6.148954,1.1540,1.0918,9.0501,0.3464,0.4509,-0.3760,0
6.151988,0.7518,1.3264,9.3901,0.3182,0.4751,-0.3605,0
6.155426,0.7997,1.2354,9.5672,0.2872,0.5124,-0.3520,0
6.158467,0.6943,1.1396,9.5193,0.2590,0.5497,-0.3216,0
6.163718,-0.2538,0.9194,9.6438,0.2209,0.6238,-0.2934,0
6.167016,0.0575,1.0582,9.9264,0.1921,0.6960,-0.2702,0
6.170108,0.4980,1.1061,10.0173,0.1625,0.7432,-0.2427,0
6.174782,2.0111,1.4317,10.6494,0.1428,0.8066,-0.2052,0
6.179163,1.6089,2.2745,12.2870,0.1468,0.8402,-0.1751,0
6.182662,0.8380,2.6336,13.5943,0.1753,0.8985,-0.1412,0
6.186490,0.5555,3.4237,14.6717,0.2217,0.9457,-0.1162,0
6.189860,0.1628,3.4333,15.8448,0.2814,1.0272,-0.0845,0
6.193069,-0.6273,3.0167,16.7450,0.3933,1.1418,-0.0288,0
6.198429,-0.8763,2.8922,17.1233,0.4612,1.2481,-0.0061,0
6.201698,-1.7669,2.7581,17.6740,0.5097,1.3424,0.0077,0
6.204761,-3.2322,2.5331,18.8280,0.5817,1.4941,0.0205,0
6.209390,-4.0079,2.2553,19.3595,0.7003,1.7437,0.0405,0
6.213491,-2.5762,2.1404,19.1345,0.7618,1.8999,0.0613,0
6.216783,-1.2258,1.6712,19.2159,0.8276,2.0299,0.0624,0
6.220083,-0.5459,0.9433,18.8855,0.8865,2.1048,0.0965,0
6.223352,0.1149,0.3112,17.6261,0.9465,2.1197,0.1412,0
6.226595,2.0207,0.9050,15.6341,0.9808,2.1762,0.1788,0
6.230746,1.2450,0.9242,14.9590,0.9819,2.2553,0.2110,0
6.233944,0.0144,0.5842,13.6757,0.9907,2.3036,0.2497,0
6.237088,0.5219,1.1636,13.4363,0.9755,2.4192,0.3019,0
6.240792,0.0958,2.2984,11.9662,0.9619,2.6177,0.3240,0
6.246076,1.1636,2.6911,11.9950,0.9499,2.7480,0.3200,0
6.249317,1.1061,1.8962,13.4171,0.9483,2.8432,0.3083,0
6.252690,1.4222,2.1069,14.2455,0.9606,2.9284,0.2918,0
6.255815,1.3886,2.0399,14.4801,0.9766,2.9806,0.2758,0
6.258873,0.7422,1.6089,14.5089,0.9939,3.0478,0.2547,0
6.263205,0.6177,1.1349,14.2216,1.0171,3.1011,0.2579,0
6.267565,0.6752,0.8667,14.0157,1.0256,3.1144,0.2542,0
6.270699,0.1772,0.9529,13.9055,1.0456,3.1072,0.2718,0
6.274021,-0.4262,0.6656,13.8433,1.0512,3.0910,0.3014,0
6.278722,-0.2059,0.0287,13.6565,1.0661,3.0513,0.3291,0
6.282389,-0.5650,-0.3304,13.2304,1.0778,3.0156,0.3408,0
6.285611,-0.9385,-0.4597,12.5696,1.0792,2.9495,0.3736,0
6.288853,-0.9002,-0.3879,12.3301,1.0949,2.8791,0.4024,0
6.291855,-1.0726,-0.6608,12.4259,1.1093,2.7856,0.4290,0
6.296320,-0.4357,-0.4549,12.3014,1.1554,2.6545,0.4349,0
6.299651,-0.1963,-0.2251,11.8705,1.1868,2.5780,0.4354,0
6.302850,-0.7757,-0.0575,11.4970,1.2271,2.4776,0.4517,0
6.306057,-0.2107,-0.0479,11.0995,1.2942,2.3182,0.4527,0
6.311276,-0.0718,-0.0239,10.9176,1.3398,2.2324,0.4461,0
6.314972,-0.4118,0.0527,10.5824,1.3851,2.1618,0.4458,0
6.318073,-0.4645,0.1149,10.1993,1.4080,2.1152,0.4394,0
6.321534,-0.3591,0.1820,9.8162,1.4189,2.0912,0.4167,0
6.324537,-0.6369,0.1006,9.5433,1.4194,2.0843,0.3880,0
6.327854,-1.5419,0.0862,9.4379,1.4040,2.1162,0.3563,0
6.332143,-1.4126,0.4453,9.1459,1.3715,2.1504,0.3139,0
6.335472,-1.4078,0.7661,9.1363,1.3390,2.1925,0.2774,0
6.338502,-1.9968,0.8092,9.2416,1.2987,2.2572,0.2382,0
6.342079,-1.9297,1.2833,9.4954,1.2151,2.3752,0.1807,0
6.346871,-2.0830,1.7095,9.6822,1.1604,2.4573,0.1431,0
6.349911,-2.2122,1.8196,9.7827,1.1175,2.4954,0.1290,0
6.352930,-1.6041,1.7717,9.9647,1.0501,2.5604,0.1063,0
6.355907,-0.9481,1.9249,9.8162,0.9827,2.6161,0.0802,0
6.361268,-0.8954,1.9728,9.6486,0.8753,2.6718,0.0602,0
6.364742,-0.6081,1.8723,9.5241,0.8244,2.7006,0.0650,0
6.367817,-0.2969,1.7142,9.5241,0.7517,2.7374,0.0512,0
6.370977,-0.3879,1.4940,9.2991,0.6773,2.7827,0.0328,0
6.375273,-0.6033,1.6855,9.6151,0.6198,2.8344,0.0203,0
6.379263,-0.0862,1.7765,11.8369,0.4791,2.9098,0.0064,0
6.382564,0.0144,1.9106,9.9695,0.4279,3.0955,-0.0131,0
6.385863,-0.5602,1.8435,7.4699,0.3520,3.1344,-0.0360,0
6.389035,-0.2394,1.8340,8.2073,0.2742,3.1461,-0.0338,0
6.392102,-0.3112,1.6376,7.0102,0.1759,3.1157,-0.0421,0
6.397003,0.2442,0.9720,7.1970,0.1207,3.0649,-0.0381,0
6.401377,0.4980,1.0534,7.0485,0.0877,2.9409,-0.0416,0
6.404808,0.4070,1.0008,6.2010,0.0674,2.8320,-0.0373,0
6.408727,0.0048,0.9768,6.4452,0.0413,2.6793,-0.0232,0
6.412907,0.5219,0.7949,7.1922,0.0288,2.5439,-0.0229,0
6.416170,0.6273,0.7278,7.6471,0.0112,2.4333,-0.0131,0
6.419429,0.5171,0.8140,8.2313,-0.0029,2.3417,-0.0096,0
6.422623,0.8906,0.5459,8.7149,-0.0139,2.2449,-0.0053,0
6.425683,0.9720,0.0718,8.8873,-0.0304,2.1288,0.0021,0
6.429785,1.0199,-0.4214,8.6335,-0.0482,1.9673,0.0083,0
6.433474,0.5363,-0.9098,8.4515,-0.0648,1.8445,0.0213,0
6.436722,0.5746,-1.4126,8.7724,-0.0821,1.7453,0.0274,0
6.439915,0.5411,-1.7909,9.1985,-0.0951,1.5681,0.0397,0
6.444785,0.2011,-2.0399,9.6199,-0.1098,1.4597,0.0472,0
6.448303,0.2155,-2.0351,9.4475,-0.1276,1.3539,0.0445,0
6.451375,0.3304,-2.2793,9.4092,-0.1442,1.2732,0.0408,0
6.454676,0.3304,-2.5666,9.2081,-0.1636,1.1676,0.0370,0
6.457814,-0.0479,-2.4421,9.1411,-0.2020,1.0541,0.0408,0
6.462446,-0.4357,-2.5043,9.2608,-0.2329,0.9326,0.0346,0
6.465851,-0.5746,-2.5809,9.2703,-0.2641,0.8388,0.0360,0
6.468972,-0.9720,-2.5139,9.3518,-0.2971,0.7421,0.0320,0
6.472376,-1.2019,-2.4134,9.3661,-0.3472,0.6315,0.0362,0
6.477513,-1.5275,-2.3942,9.9790,-0.4101,0.5337,0.0248,0
6.481229,-1.8675,-2.5809,10.7164,-0.4599,0.4751,0.0232,0
6.484372,-2.2314,-2.5426,11.2240,-0.5087,0.4319,0.0234,0
6.488082,-2.6001,-2.4756,11.7555,-0.5516,0.3874,0.0229,0
6.491272,-2.9018,-2.6719,12.5887,-0.5953,0.3469,0.0232,0
6.495704,-3.2034,-2.6097,13.3501,-0.6230,0.3144,0.0242,0
6.499100,-3.4620,-2.6001,13.9726,-0.6406,0.3006,0.0368,0
6.502262,-3.6057,-2.6145,14.1976,-0.6651,0.2635,0.0480,0
6.505603,-3.4477,-2.4995,14.7052,-0.6683,0.2038,0.0682,0
6.510910,-3.2609,-2.4421,14.8393,-0.6638,0.1348,0.0970,0
6.514702,-2.9401,-2.1500,14.6765,-0.6574,0.0863,0.1087,0
6.517850,-2.5522,-2.0399,14.5855,-0.6536,0.0274,0.1202,0
6.521206,-2.2458,-1.9585,14.4322,-0.6451,-0.0448,0.1290,0
6.524247,-1.8579,-1.6903,14.2407,-0.6480,-0.1127,0.1298,0
6.527689,-1.5562,-1.3743,14.0157,-0.6467,-0.2070,0.1324,0
6.532633,-1.1253,-1.1157,13.9295,-0.6568,-0.2872,0.1234,0
6.535834,-1.0295,-0.8906,13.9151,-0.6702,-0.3661,0.1135,0
6.539165,-0.9529,-0.7853,13.8481,-0.6781,-0.4615,0.0927,0
6.543701,-0.8332,-0.5507,13.9438,-0.6949,-0.5580,0.0743,0
6.547563,-0.7901,-0.4645,14.0252,-0.7088,-0.6203,0.0608,0
6.550617,-0.7853,-0.3879,14.0923,-0.7280,-0.6957,0.0450,0
6.554232,-0.8380,-0.3496,14.3556,-0.7373,-0.7562,0.0258,0
6.557440,-0.8284,-0.3112,14.4131,-0.7469,-0.8220,0.0173,0
6.561573,-0.9481,-0.2586,14.6429,-0.7520,-0.8844,0.0021,0
6.565120,-0.9912,-0.3783,14.8010,-0.7536,-0.9209,-0.0005,0
6.568347,-1.0678,-0.2825,14.9829,-0.7474,-0.9675,-0.0075,0
6.571848,-1.2546,-0.2969,15.2271,-0.7376,-1.0134,-0.0120,0
6.576480,-1.4509,-0.3735,15.4330,-0.7200,-1.0560,-0.0077,0
6.580369,-1.5036,-0.3400,15.6198,-0.6936,-1.0848,-0.0003,0
6.583392,-1.6472,-0.3208,15.7922,-0.6696,-1.1058,0.0056,0
6.586913,-1.7526,-0.3879,15.8831,-0.6387,-1.1271,0.0136,0
6.590013,-1.7957,-0.3448,15.9454,-0.6089,-1.1362,0.0229,0
6.597480,-1.8627,-0.2682,15.9023,-0.5276,-1.1634,0.0560,0
6.601913,-1.9824,-0.1867,15.8161,-0.4882,-1.1554,0.0693,0
6.605390,-2.0494,-0.2298,15.8065,-0.4351,-1.1564,0.0863,0
