t_s,ax,ay,az,gx,gy,gz,led
5.433642,-2.3080,0.8092,9.2656,-0.1322,0.8300,0.1327,0
5.436634,-2.4565,0.7326,9.4667,-0.1500,0.7874,0.1474,0
5.440096,-2.5905,0.6273,9.6822,-0.1759,0.7338,0.1673,0
5.444454,-2.6336,0.5171,9.7779,-0.1873,0.6957,0.1849,0
5.447720,-2.7916,0.4070,9.8737,-0.2049,0.6723,0.2009,0
5.450783,-2.8730,0.4070,9.9311,-0.2230,0.6177,0.2273,0
5.455440,-2.9161,0.1341,10.0700,-0.2454,0.5662,0.2707,0
5.461181,-2.9257,0.1006,10.1179,-0.2539,0.5391,0.2923,0
5.464467,-2.9497,0.0239,10.1897,-0.2649,0.5057,0.3232,0
5.467993,-2.9736,-0.0766,10.1083,-0.2793,0.4852,0.3477,0
5.471166,-3.0215,-0.1149,10.2089,-0.2894,0.4565,0.3746,0
5.475769,-2.9736,-0.2203,10.1897,-0.3040,0.4186,0.4093,0
5.480005,-3.1125,-0.2394,10.1658,-0.3118,0.4002,0.4330,0
5.483095,-3.0311,-0.3783,10.1658,-0.3235,0.3936,0.4570,0
5.486277,-2.9497,-0.3496,10.1610,-0.3373,0.3651,0.4855,0
5.490726,-2.9784,-0.3831,10.0700,-0.3557,0.3469,0.5244,0
5.494583,-2.9209,-0.4118,9.9647,-0.3661,0.3352,0.5308,0
5.497638,-2.8299,-0.3400,9.9503,-0.3770,0.3155,0.5561,0
5.501169,-2.7821,-0.4310,9.9264,-0.3997,0.3056,0.5700,0
5.504136,-2.6576,-0.4070,9.9072,-0.4117,0.2955,0.5891,0
5.507433,-2.6671,-0.4022,9.8641,-0.4330,0.2846,0.6075,0
5.511463,-2.6049,-0.4741,9.8066,-0.4586,0.2694,0.6233,0
5.514745,-2.6288,-0.3926,9.8306,-0.4772,0.2579,0.6336,0
5.517951,-2.6240,-0.4597,9.8066,-0.4946,0.2459,0.6507,0
5.522263,-2.6001,-0.4262,9.8785,-0.5281,0.2270,0.6646,0
5.526260,-2.5379,-0.4262,9.8785,-0.5409,0.2185,0.6813,0
5.529416,-2.5618,-0.4788,9.8450,-0.5625,0.2121,0.6893,0
5.532498,-2.6288,-0.4501,9.8737,-0.5801,0.1956,0.7011,0
5.535839,-2.6145,-0.4453,9.8833,-0.6046,0.1852,0.7147,0
5.538873,-2.6863,-0.4980,10.0030,-0.6246,0.1713,0.7266,0
5.542913,-2.6671,-0.4645,10.0365,-0.6568,0.1631,0.7416,0
5.546447,-2.6624,-0.4214,10.0030,-0.6747,0.1524,0.7493,0
5.549606,-2.6480,-0.4214,10.0748,-0.6912,0.1380,0.7615,0
5.553155,-2.6959,-0.5459,10.2280,-0.7266,0.1234,0.7818,0
5.558614,-2.7533,-0.4932,10.3908,-0.7568,0.1085,0.7997,0
5.562927,-2.8204,-0.5650,10.4674,-0.7791,0.0991,0.8135,0
5.566047,-2.8539,-0.6464,10.5728,-0.7981,0.0935,0.8284,0
5.569451,-2.8587,-0.6225,10.6638,-0.8114,0.0850,0.8489,0
5.572523,-2.8491,-0.6416,10.7308,-0.8279,0.0725,0.8679,0
5.577639,-2.8778,-0.7709,10.9463,-0.8529,0.0682,0.8916,0
5.580967,-2.9928,-0.7757,11.0229,-0.8665,0.0610,0.9100,0
5.583992,-2.8347,-0.7661,11.0995,-0.8825,0.0536,0.9273,0
5.588568,-2.8778,-0.7709,11.0468,-0.9044,0.0448,0.9617,0
5.592858,-2.8778,-0.7805,11.0899,-0.9174,0.0354,0.9832,0
5.596007,-2.8539,-0.8475,11.0133,-0.9188,0.0322,1.0008,0
5.599033,-2.7677,-0.8236,10.9702,-0.9371,0.0226,1.0166,0
5.602448,-2.7629,-0.8045,10.9846,-0.9481,0.0304,1.0397,0
5.605974,-2.7821,-0.8571,11.0181,-0.9606,0.0226,1.0648,0
5.610132,-2.6671,-0.8045,10.9942,-0.9755,0.0120,1.0850,0
5.613272,-2.7294,-0.7901,10.9607,-0.9838,0.0149,1.1021,0
5.616379,-2.6384,-0.8380,10.8984,-0.9918,0.0040,1.1269,0
5.620276,-2.5474,-0.8523,10.9654,-1.0166,-0.0043,1.1519,0
5.625741,-2.4948,-0.7661,10.9319,-1.0224,-0.0109,1.1743,0
5.628981,-2.4612,-0.8523,10.9176,-1.0285,-0.0131,1.1828,0
5.632185,-2.4517,-0.8428,10.9032,-1.0312,-0.0250,1.2057,0
5.635404,-2.4277,-0.9625,10.9654,-1.0453,-0.0301,1.2132,0
5.638427,-2.3080,-0.8811,10.9415,-1.0544,-0.0437,1.2414,0
5.643531,-2.2601,-0.8571,10.7835,-1.0653,-0.0560,1.2532,0
5.646772,-2.2410,-0.9098,10.7787,-1.0677,-0.0693,1.2652,0
5.649948,-2.1835,-0.9433,10.7835,-1.0749,-0.0770,1.2830,0
5.653349,-2.1261,-0.8954,10.7452,-1.0872,-0.0983,1.3033,0
5.659075,-2.0973,-0.9194,10.7356,-1.0984,-0.1100,1.3166,0
5.662581,-2.0303,-0.9625,10.6925,-1.1045,-0.1375,1.3387,0
5.667425,-1.9728,-1.0199,10.6781,-1.1090,-0.1508,1.3520,0
5.671035,-1.9920,-1.1301,10.7691,-1.1183,-0.1692,1.3702,0
5.674818,-1.9632,-1.0582,10.8649,-1.1245,-0.1796,1.3955,0
5.679621,-1.9297,-1.1588,10.9176,-1.1215,-0.1908,1.4091,0
5.682789,-2.0016,-1.1827,11.0373,-1.1255,-0.1985,1.4208,0
5.686333,-1.9728,-1.1684,11.0708,-1.1226,-0.2124,1.4429,0
5.691039,-2.0638,-1.2019,11.2527,-1.1239,-0.2220,1.4589,0
5.694695,-2.0063,-1.1396,11.3294,-1.1202,-0.2308,1.4738,0
5.697819,-1.9920,-1.1444,11.4108,-1.1218,-0.2393,1.4901,0
5.701017,-1.9154,-1.1636,11.4060,-1.1149,-0.2457,1.5015,0
5.704091,-1.9058,-1.0822,11.3294,-1.1133,-0.2545,1.5114,0
5.707512,-1.8627,-1.1253,11.2527,-1.1106,-0.2747,1.5298,0
5.711973,-1.8004,-1.0391,11.2719,-1.1098,-0.2843,1.5394,0
5.715067,-1.7382,-1.0295,11.2144,-1.1069,-0.2966,1.5447,0
5.718282,-1.6568,-1.0582,11.1378,-1.1024,-0.3200,1.5604,0
5.723833,-1.5419,-1.0008,11.0421,-1.0976,-0.3379,1.5735,0
5.727544,-1.5514,-0.9433,10.9511,-1.0986,-0.3635,1.5780,0
5.730576,-1.5562,-0.9577,10.9223,-1.0973,-0.3866,1.5855,0
5.734170,-1.4796,-0.9385,10.9750,-1.0917,-0.4040,1.5855,0
5.737224,-1.4748,-0.8954,10.8984,-1.0869,-0.4138,1.5924,0
5.740702,-1.5275,-0.9098,10.9798,-1.0853,-0.4453,1.6004,0
5.745507,-1.6089,-0.8380,10.9894,-1.0808,-0.4636,1.6062,0
5.748661,-1.6807,-0.8859,10.9367,-1.0736,-0.4788,1.6148,0
5.752245,-1.6664,-0.8236,11.0038,-1.0648,-0.4951,1.6185,0
5.756833,-1.7142,-0.9194,11.0229,-1.0597,-0.4967,1.6289,0
5.760922,-1.8196,-0.9481,11.0612,-1.0525,-0.5057,1.6430,0
5.764606,-1.9106,-0.9912,11.2240,-1.0368,-0.5047,1.6521,0
5.768519,-2.0255,-0.9768,11.3054,-1.0309,-0.5020,1.6689,0
5.771581,-2.0494,-1.0439,11.4347,-1.0110,-0.4964,1.6784,0
5.775484,-2.1213,-1.1157,11.5305,-0.9958,-0.4887,1.6936,0
5.778892,-2.2362,-1.1205,11.6023,-0.9745,-0.4812,1.7112,0
5.782115,-2.2314,-1.0726,11.6550,-0.9630,-0.4754,1.7275,0
5.785431,-2.2027,-1.1349,11.6215,-0.9385,-0.4623,1.7536,0
5.789869,-2.2122,-1.1636,11.6693,-0.9145,-0.4490,1.7722,0
5.793532,-2.1644,-1.1492,11.6550,-0.8932,-0.4437,1.7856,0
5.796534,-2.1404,-1.1205,11.6598,-0.8759,-0.4309,1.8032,0
5.799874,-2.1596,-1.0965,11.7699,-0.8580,-0.4269,1.8114,0
5.802855,-2.0734,-1.0630,11.7124,-0.8410,-0.4175,1.8242,0
5.806084,-2.0494,-1.0726,11.6646,-0.8154,-0.4066,1.8389,0
5.810961,-1.9106,-1.0199,11.6262,-0.7989,-0.3997,1.8492,0
5.814162,-1.9872,-1.0630,11.6119,-0.7746,-0.3813,1.8586,0
5.817275,-1.9154,-0.9912,11.5496,-0.7576,-0.3824,1.8634,0
5.820902,-1.8387,-1.0104,11.5448,-0.7317,-0.3736,1.8754,0
5.826140,-1.7813,-0.9481,11.4156,-0.7171,-0.3619,1.8828,0
5.829334,-1.7382,-0.9768,11.3725,-0.6960,-0.3677,1.8892,0
5.832480,-1.7334,-1.0008,11.3581,-0.6845,-0.3632,1.8906,0
5.835788,-1.6281,-0.9864,11.2911,-0.6622,-0.3563,1.8967,0
5.838803,-1.6712,-0.9960,11.2480,-0.6435,-0.3541,1.9007,0
5.843442,-1.7047,-1.0343,11.2575,-0.6033,-0.3517,1.9124,0
5.847647,-1.6328,-1.0582,11.2288,-0.5926,-0.3549,1.9207,0
5.850698,-1.7238,-1.0487,11.2240,-0.5692,-0.3645,1.9311,0
5.853964,-1.7047,-1.1157,11.2097,-0.5383,-0.3688,1.9385,0
5.858433,-1.6807,-1.1301,11.1522,-0.5084,-0.3733,1.9502,0
5.861668,-1.6664,-1.0774,11.0947,-0.4866,-0.3762,1.9577,0
5.864932,-1.6807,-1.1013,11.0468,-0.4628,-0.3802,1.9654,0
5.868472,-1.6089,-1.2115,10.9607,-0.4407,-0.3893,1.9782,0
5.872831,-1.5227,-1.1444,10.8457,-0.4029,-0.3957,1.9913,0
5.877397,-1.5706,-1.1636,10.7931,-0.3773,-0.4069,1.9974,0
5.880841,-1.5562,-1.1492,10.8074,-0.3533,-0.4183,2.0113,0
5.884025,-1.5562,-1.1253,10.7308,-0.3296,-0.4242,2.0174,0
5.888738,-1.4796,-1.1588,10.6973,-0.2896,-0.4378,2.0270,0
5.892955,-1.4796,-1.2115,10.6590,-0.2689,-0.4530,2.0387,0
5.896157,-1.4605,-1.1444,10.5441,-0.2265,-0.4807,2.0499,0
5.903960,-1.3312,-1.2019,10.3573,-0.1977,-0.4908,2.0555,0
5.907598,-1.3599,-1.2258,10.2137,-0.1668,-0.5129,2.0624,0
5.911899,-1.3408,-1.2210,10.1706,-0.1476,-0.5217,2.0643,0
5.915474,-1.2689,-1.1684,10.0892,-0.1314,-0.5332,2.0757,0
5.918602,-1.3455,-1.2689,10.0365,-0.0970,-0.5630,2.0797,0
5.924068,-1.2498,-1.2833,9.9120,-0.0597,-0.5761,2.0877,0
5.927764,-1.2833,-1.3024,9.8306,-0.0346,-0.5822,2.0923,0
5.930791,-1.2785,-1.2977,9.8545,-0.0168,-0.5849,2.1040,0
5.933941,-1.3168,-1.3264,9.9024,0.0045,-0.5931,2.1029,0
5.937045,-1.2641,-1.3072,9.8402,0.0277,-0.5998,2.1077,0
5.940269,-1.3551,-1.4078,9.8210,0.0616,-0.6051,2.1096,0
5.944108,-1.3264,-1.3695,9.7683,0.0871,-0.6134,2.1173,0
5.947362,-1.3216,-1.3743,9.7109,0.1063,-0.6166,2.1216,0
5.950397,-1.3168,-1.3599,9.6917,0.1343,-0.6230,2.1234,0
5.953943,-1.3408,-1.4413,9.5864,0.1775,-0.6310,2.1296,0
5.959448,-1.2737,-1.4700,9.5002,0.1937,-0.6265,2.1266,0
5.962769,-1.3408,-1.4078,9.3996,0.2214,-0.6334,2.1306,0
5.966093,-1.3503,-1.5036,9.4475,0.2361,-0.6419,2.1330,0
5.969454,-1.3024,-1.4844,9.2943,0.2675,-0.6416,2.1320,0
5.972533,-1.3312,-1.4892,9.3518,0.2840,-0.6406,2.1338,0
5.977086,-1.4413,-1.4509,9.3230,0.3094,-0.6390,2.1320,0
5.980253,-1.3551,-1.5036,9.2368,0.3259,-0.6424,2.1362,0
5.983380,-1.4174,-1.4892,9.2273,0.3445,-0.6382,2.1328,0
5.987182,-1.4126,-1.5227,9.1171,0.3664,-0.6336,2.1301,0
5.992690,-1.4461,-1.5371,9.1554,0.3861,-0.6294,2.1312,0
5.995842,-1.5371,-1.5227,9.0932,0.3930,-0.6312,2.1322,0
5.998848,-1.5419,-1.5897,9.1506,0.4112,-0.6286,2.1298,0
6.002098,-1.5945,-1.5658,9.2273,0.4178,-0.6198,2.1285,0
6.005117,-1.6137,-1.5658,9.2177,0.4343,-0.6121,2.1317,0
6.009486,-1.6951,-1.6281,9.2751,0.4567,-0.6102,2.1256,0
6.013085,-1.7669,-1.6328,9.3230,0.4668,-0.6017,2.1261,0
6.016246,-1.7238,-1.6807,9.2799,0.4834,-0.5918,2.1218,0
6.019806,-1.6999,-1.6616,9.3182,0.5002,-0.5777,2.1216,0
6.024389,-1.7142,-1.6712,9.2703,0.5204,-0.5785,2.1170,0
6.027861,-1.6233,-1.6185,9.2129,0.5303,-0.5628,2.1162,0
6.030883,-1.6328,-1.6281,9.1842,0.5369,-0.5598,2.1067,0
6.034020,-1.5514,-1.5897,9.1411,0.5497,-0.5462,2.1016,0
6.037217,-1.4892,-1.5610,9.0644,0.5553,-0.5353,2.0917,0
6.040986,-1.4461,-1.4844,8.9687,0.5625,-0.5273,2.0672,0
6.045411,-1.3838,-1.4892,8.8490,0.5649,-0.5188,2.0592,0
6.048551,-1.3455,-1.4796,8.7915,0.5676,-0.5148,2.0462,0
6.051753,-1.3934,-1.4796,8.8202,0.5604,-0.5079,2.0174,0
6.057354,-1.3886,-1.4078,8.9591,0.5505,-0.5068,1.9915,0
6.061053,-1.4174,-1.4605,9.0597,0.5500,-0.5007,1.9780,0
6.064150,-1.3695,-1.4557,9.0405,0.5505,-0.4967,1.9569,0
6.067405,-1.3791,-1.3886,8.9878,0.5351,-0.4935,1.9366,0
6.071148,-1.3647,-1.4605,8.9830,0.5268,-0.4876,1.9185,0
6.075485,-1.3503,-1.4269,8.9495,0.5180,-0.4874,1.8884,0
6.078815,-1.2546,-1.3934,8.8873,0.5073,-0.4876,1.8679,0
6.081982,-1.4030,-1.4317,8.8969,0.4962,-0.4868,1.8461,0
6.085169,-1.3312,-1.3695,8.8490,0.4804,-0.4839,1.8162,0
6.090709,-1.3551,-1.4222,8.8681,0.4682,-0.4831,1.7872,0
6.094346,-1.4700,-1.4700,8.9830,0.4586,-0.4818,1.7682,0
6.097391,-1.4796,-1.4413,9.0166,0.4487,-0.4775,1.7509,0
6.100581,-1.5036,-1.4605,9.0692,0.4434,-0.4711,1.7325,0
6.103671,-1.5275,-1.4844,9.1267,0.4290,-0.4706,1.7184,0
6.106779,-1.5850,-1.4653,9.2177,0.4149,-0.4596,1.6920,0
6.112061,-1.6472,-1.4796,9.2320,0.4018,-0.4583,1.6699,0
6.115417,-1.5897,-1.4700,9.2751,0.3920,-0.4487,1.6539,0
6.118418,-1.6137,-1.4605,9.2416,0.3776,-0.4415,1.6347,0
6.121847,-1.6424,-1.4892,9.1650,0.3616,-0.4298,1.6126,0
6.126692,-1.5945,-1.4653,9.1650,0.3480,-0.4117,1.5900,0
6.129783,-1.5850,-1.5083,9.1698,0.3379,-0.4032,1.5687,0
6.132835,-1.6041,-1.4509,9.1554,0.3200,-0.3952,1.5559,0
6.135919,-1.5131,-1.4605,9.1602,0.3011,-0.3768,1.5330,0
6.140857,-1.4892,-1.4365,9.0549,0.2798,-0.3605,1.5010,0
6.144505,-1.4605,-1.4222,9.0453,0.2662,-0.3493,1.4810,0
6.147594,-1.4269,-1.3695,9.0740,0.2435,-0.3464,1.4613,0
6.150684,-1.3695,-1.3599,8.9687,0.2214,-0.3325,1.4349,0
6.154847,-1.3360,-1.3168,8.9735,0.1929,-0.3288,1.3979,0
6.159103,-1.2594,-1.2354,8.9543,0.1737,-0.3248,1.3765,0
6.162586,-1.3120,-1.2833,8.9256,0.1593,-0.3259,1.3555,0
6.165804,-1.2306,-1.2402,8.9495,0.1242,-0.3315,1.3246,0
6.169449,-1.3024,-1.2210,8.9208,0.1066,-0.3352,1.3038,0
6.173209,-1.3120,-1.1875,8.8681,0.0837,-0.3413,1.2676,0
6.177463,-1.3072,-1.1396,8.8585,0.0568,-0.3480,1.2494,0
6.180759,-1.2833,-1.1588,8.9016,0.0456,-0.3496,1.2295,0
6.183835,-1.3312,-1.2067,8.8825,0.0266,-0.3616,1.2108,0
6.187957,-1.2833,-1.2594,8.8969,0.0003,-0.3680,1.1847,0
6.192279,-1.4557,-1.2402,8.9352,-0.0226,-0.3688,1.1687,0
6.195469,-1.5036,-1.2402,8.9591,-0.0293,-0.3773,1.1522,0
6.198469,-1.5467,-1.2785,8.9256,-0.0469,-0.3794,1.1421,0
6.201895,-1.5610,-1.2881,8.9687,-0.0570,-0.3837,1.1298,0
6.204920,-1.6328,-1.2641,8.9016,-0.0661,-0.3890,1.1223,0
6.208229,-1.6999,-1.3072,8.9208,-0.0887,-0.3848,1.1146,0
6.212616,-1.7047,-1.3072,8.9208,-0.1021,-0.3784,1.1122,0
6.215855,-1.7526,-1.2929,8.8490,-0.1114,-0.3752,1.1042,0
6.218869,-1.7621,-1.2689,8.7963,-0.1223,-0.3691,1.1010,0
6.223123,-1.9010,-1.2689,8.8969,-0.1394,-0.3573,1.0997,0
6.226949,-1.8675,-1.2977,8.9208,-0.1519,-0.3405,1.0984,0
6.230108,-1.9345,-1.3024,8.8825,-0.1668,-0.3357,1.0984,0
6.233178,-1.9537,-1.3216,8.9304,-0.1740,-0.3174,1.0965,0
6.236500,-2.0159,-1.3503,8.9016,-0.1929,-0.2958,1.1024,0
6.239640,-1.9968,-1.3934,8.8729,-0.2094,-0.2734,1.1024,0
6.244222,-2.0255,-1.3503,8.8777,-0.2257,-0.2531,1.1080,0
6.247431,-2.0207,-1.3455,8.7867,-0.2356,-0.2329,1.1143,0
6.250473,-2.0159,-1.3743,8.7628,-0.2502,-0.2140,1.1149,0
6.253990,-2.0111,-1.3216,8.7963,-0.2707,-0.1841,1.1186,0
6.258299,-2.0255,-1.3024,8.7005,-0.2867,-0.1681,1.1234,0
6.261797,-1.9920,-1.3168,8.7388,-0.3043,-0.1474,1.1285,0
6.265047,-1.9297,-1.3312,8.6814,-0.3182,-0.1311,1.1277,0
6.268634,-1.9106,-1.3216,8.6431,-0.3331,-0.1175,1.1314,0
6.271661,-1.8579,-1.3360,8.6718,-0.3485,-0.1021,1.1311,0
6.275958,-1.8148,-1.2833,8.6287,-0.3717,-0.0794,1.1357,0
6.279456,-1.7095,-1.3168,8.4898,-0.3874,-0.0640,1.1333,0
6.282612,-1.6328,-1.2450,8.4898,-0.4029,-0.0440,1.1391,0
6.286067,-1.5897,-1.2833,8.4324,-0.4231,-0.0248,1.1343,0
6.291161,-1.4940,-1.3168,8.3318,-0.4490,0.0043,1.1271,0
6.295506,-1.4078,-1.2737,8.3222,-0.4652,0.0261,1.1263,0
6.298622,-1.4317,-1.2833,8.2456,-0.4794,0.0325,1.1258,0
6.301865,-1.2881,-1.2258,8.1977,-0.4932,0.0477,1.1247,0
6.304859,-1.2115,-1.2402,8.1211,-0.5031,0.0565,1.1197,0
6.308112,-1.1492,-1.2115,8.1259,-0.5247,0.0719,1.1114,0
6.312414,-0.9912,-1.1636,7.9871,-0.5319,0.0815,1.1090,0
6.315682,-0.9816,-1.2115,7.8769,-0.5540,0.0895,1.0968,0
6.318688,-0.8619,-1.1349,7.9057,-0.5710,0.1031,1.0896,0
6.322184,-0.8906,-1.1540,7.8961,-0.5894,0.1079,1.0792,0
6.327023,-0.8045,-1.1013,7.9727,-0.6014,0.1175,1.0696,0
6.330092,-0.6704,-1.0582,7.8913,-0.6161,0.1210,1.0576,0
6.333121,-0.6656,-1.1061,7.9057,-0.6302,0.1290,1.0469,0
6.336084,-0.6129,-1.1157,7.9009,-0.6390,0.1367,1.0381,0
6.340958,-0.5555,-1.0965,7.9104,-0.6600,0.1476,1.0195,0
6.344612,-0.5267,-1.0918,7.8482,-0.6667,0.1553,1.0115,0
6.347690,-0.5363,-1.1109,7.8482,-0.6827,0.1572,1.0008,0
6.350746,-0.5076,-1.1205,7.9248,-0.6909,0.1729,0.9915,0
6.354861,-0.4645,-1.2067,7.9392,-0.6995,0.1756,0.9811,0
6.358999,-0.3687,-1.1636,7.9535,-0.6981,0.1689,0.9707,0
6.362293,-0.3879,-1.0870,8.0732,-0.7021,0.1721,0.9598,0
6.365544,-0.7614,-1.2402,8.2839,-0.7091,0.1679,0.9571,0
6.368659,-0.6847,-1.1923,8.2983,-0.7045,0.1636,0.9553,0
6.371712,-0.3926,-1.1540,8.2887,-0.7045,0.1695,0.9441,0
6.376655,-0.5028,-1.2115,8.3749,-0.7072,0.1676,0.9393,0
6.379859,-0.4597,-1.1875,8.2744,-0.7053,0.1673,0.9329,0
6.382955,-0.2107,-1.0726,8.1642,-0.7045,0.1668,0.9270,0
6.386451,-0.2442,-1.0534,8.1547,-0.7008,0.1567,0.9049,0
6.392162,-0.3208,-1.0247,8.2025,-0.7035,0.1567,0.9017,0
6.395507,-0.1149,-1.0008,8.1786,-0.7011,0.1460,0.8879,0
6.398630,-0.1197,-1.0439,8.1930,-0.7040,0.1479,0.8753,0
6.401860,-0.3160,-1.0630,8.2456,-0.6995,0.1402,0.8697,0
6.404887,-0.1293,-1.0487,8.2935,-0.7003,0.1322,0.8596,0
6.410427,-0.1915,-1.0439,8.3845,-0.6955,0.1271,0.8431,0
6.413760,-0.3017,-1.0534,8.4898,-0.6896,0.1130,0.8388,0
6.417026,-0.3352,-1.0199,8.5281,-0.6843,0.1026,0.8300,0
6.421095,-0.2203,-0.9960,8.5090,-0.6731,0.0829,0.8228,0
6.425307,-0.3831,-1.0918,8.4851,-0.6672,0.0783,0.8127,0
6.428494,-0.3112,-1.0582,8.5377,-0.6576,0.0663,0.8079,0
6.431767,-0.2346,-1.0151,8.5090,-0.6558,0.0597,0.7946,0
6.434921,-0.3352,-1.0247,8.5760,-0.6542,0.0554,0.7922,0
6.437921,-0.4118,-1.0247,8.6287,-0.6392,0.0378,0.7863,0
6.442472,-0.3687,-1.0151,8.6526,-0.6307,0.0413,0.7767,0
6.446194,-0.4118,-1.0008,8.7340,-0.6230,0.0314,0.7682,0
6.449355,-0.4070,-1.0726,8.7963,-0.6174,0.0285,0.7647,0
6.452905,-0.5076,-1.0487,8.8585,-0.6033,0.0192,0.7576,0
6.457467,-0.5267,-1.0391,8.9160,-0.5942,0.0123,0.7472,0
6.461212,-0.5124,-1.0582,8.9783,-0.5841,0.0147,0.7437,0
6.464246,-0.4932,-1.0678,8.9160,-0.5782,0.0136,0.7376,0
6.467519,-0.4788,-1.0487,8.9495,-0.5654,0.0048,0.7352,0
6.470502,-0.5028,-1.0199,8.9256,-0.5577,-0.0024,0.7322,0
6.473967,-0.5315,-1.0295,8.9447,-0.5457,-0.0064,0.7261,0
6.478836,-0.5076,-0.9960,8.9352,-0.5321,-0.0093,0.7216,0
6.482077,-0.4932,-1.0008,8.9783,-0.5177,-0.0141,0.7163,0
6.485385,-0.4788,-1.0630,8.9639,-0.5033,-0.0245,0.7171,0
6.489888,-0.5267,-1.0487,9.0405,-0.4820,-0.0285,0.7152,0
6.493846,-0.4405,-1.1013,9.0118,-0.4738,-0.0386,0.7120,0
6.496905,-0.4693,-1.0487,9.0405,-0.4554,-0.0424,0.7125,0
6.500118,-0.4597,-1.1396,9.0022,-0.4423,-0.0474,0.7080,0
6.503088,-0.5219,-1.0343,9.0261,-0.4261,-0.0552,0.7056,0
6.506323,-0.4980,-1.0534,8.9878,-0.4106,-0.0576,0.7024,0
6.510364,-0.4741,-1.0104,9.0501,-0.3914,-0.0608,0.7000,0
6.513597,-0.5124,-1.0343,9.0118,-0.3813,-0.0658,0.6968,0
6.516696,-0.4836,-0.9816,9.0261,-0.3611,-0.0762,0.6949,0
6.520178,-0.5076,-1.0343,9.0166,-0.3405,-0.0837,0.6923,0
6.525527,-0.5746,-0.9912,9.0884,-0.3232,-0.0815,0.6880,0
6.528799,-0.5938,-0.9337,9.0884,-0.3166,-0.0863,0.6872,0
6.532063,-0.5698,-1.0151,9.1554,-0.2918,-0.0935,0.6827,0
6.535205,-0.6895,-0.9768,9.1650,-0.2827,-0.0949,0.6813,0
6.538317,-0.6225,-1.0008,9.1985,-0.2702,-0.0981,0.6795,0
6.542485,-0.6177,-1.0199,9.1554,-0.2454,-0.0922,0.6803,0
6.546157,-0.6608,-1.0391,9.2608,-0.2340,-0.0922,0.6813,0
6.549320,-0.7087,-1.0534,9.2751,-0.2209,-0.0933,0.6824,0
6.552447,-0.7135,-1.0199,9.2703,-0.2006,-0.0861,0.6771,0
6.557367,-0.7374,-1.0870,9.3278,-0.1825,-0.0850,0.6813,0
6.561250,-0.6943,-1.0534,9.3230,-0.1695,-0.0802,0.6803,0
6.564409,-0.6752,-0.9673,9.3374,-0.1572,-0.0813,0.6744,0
6.567814,-0.7183,-0.9864,9.2416,-0.1388,-0.0789,0.6787,0
6.570978,-0.6847,-0.9864,9.1937,-0.1234,-0.0845,0.6715,0
6.575641,-0.6847,-0.9768,9.3087,-0.1045,-0.0847,0.6723,0
6.580754,-0.7135,-0.9385,9.2703,-0.0917,-0.0877,0.6664,0
6.584261,-0.6991,-0.9529,9.2464,-0.0807,-0.0893,0.6654,0
6.588399,-0.5938,-0.9529,9.2081,-0.0658,-0.0871,0.6622,0
6.592676,-0.6464,-0.9816,9.2320,-0.0530,-0.0850,0.6611,0
6.595824,-0.6991,-0.9481,9.2416,-0.0368,-0.0807,0.6587,0
6.598935,-0.6656,-0.9098,9.2703,-0.0269,-0.0786,0.6582,0
6.602068,-0.6656,-0.9625,9.2129,-0.0133,-0.0863,0.6600,0
6.605152,-0.6560,-1.0056,9.2081,0.0000,-0.0834,0.6563,0
6.610176,-0.7087,-0.9960,9.2464,0.0093,-0.0778,0.6536,0
6.613494,-0.6560,-0.9481,9.1985,0.0293,-0.0775,0.6523,0
6.616633,-0.6512,-0.9720,9.2416,0.0493,-0.0733,0.6510,0
6.620911,-0.6847,-0.9625,9.2464,0.0642,-0.0661,0.6515,0
6.625090,-0.6416,-0.9912,9.1937,0.0781,-0.0666,0.6512,0
6.628335,-0.6943,-1.0104,9.2416,0.0895,-0.0618,0.6502,0
6.631513,-0.6991,-0.8906,9.2177,0.0943,-0.0602,0.6502,0
6.634650,-0.6608,-0.9720,9.2273,0.1098,-0.0632,0.6475,0
6.637595,-0.6991,-0.9481,9.1985,0.1178,-0.0592,0.6459,0
6.641285,-0.7087,-0.8667,9.1171,0.1340,-0.0610,0.6496,0
6.645030,-0.7087,-0.9290,9.1411,0.1399,-0.0554,0.6518,0
6.648270,-0.6895,-0.9050,9.1506,0.1484,-0.0594,0.6443,0
6.651375,-0.6752,-0.9433,9.1219,0.1577,-0.0549,0.6478,0
6.655474,-0.6704,-0.9385,9.1267,0.1676,-0.0554,0.6456,0
6.659658,-0.6704,-0.9290,9.1411,0.1719,-0.0541,0.6414,0
6.662847,-0.6847,-0.8906,9.0453,0.1823,-0.0501,0.6448,0
6.666020,-0.6991,-0.9098,9.0549,0.1884,-0.0485,0.6462,0
6.669178,-0.6608,-0.9146,9.0405,0.1990,-0.0557,0.6419,0
6.672723,-0.7183,-0.9577,8.9830,0.2145,-0.0573,0.6440,0
6.676948,-0.6608,-0.8763,8.9208,0.2180,-0.0541,0.6464,0
6.680388,-0.7278,-0.9050,8.9160,0.2262,-0.0581,0.6475,0
6.683566,-0.6656,-0.9242,8.8873,0.2350,-0.0648,0.6488,0
6.687861,-0.6273,-0.8954,8.8729,0.2486,-0.0568,0.6528,0
6.692108,-0.6369,-0.8619,8.8155,0.2502,-0.0602,0.6518,0
